ID,start_time,end_time,longitude,latitude,update_times,k,utilization_ratio,refill_times,average_cost
qtzknk9OFA9nnx6jrigyfpr3JHv5rlza,1477951794.0,1478124594.0,104.0425232,30.6437566,2491,3,0.3469879518072289,1,0.011851223984255413
ktBqpu7AJFcksDapAwtJqzv3OLA0mkw6,1477951809.0,1478124609.0,104.1347933,30.6750893,994,3,0.03822937625754527,12,0.013061573305420232
wiEkmm0EOy2lju1gvlpBlrj2OIF6kgG.,1477951812.0,1478124612.0,104.0757988,30.6864438,1805,3,0.41685144124168516,5,0.009917729815411436
inAosn6HKz0epy6fAspChts8MKC6iix2,1477951833.0,1478124633.0,104.0452856,30.7236940,572,3,0.7237762237762237,17,0.008392483126241844
klKqwk9ADF5snJ1iCisykAv-ECC.tnu5,1477951842.0,1478124642.0,104.1405819,30.6752664,6673,3,0.08245877061469266,3,0.02896829273634884
qqHiru@CLy_thD1pvrsMqwx6DADbpkJa,1477951882.0,1478124682.0,104.0491032,30.6905693,44,3,0.6818181818181818,21,0.008259079715406353
vkItwn4LFH6klD8cpvlymor1LAubheH0,1477951884.0,1478124684.0,104.0790089,30.6525224,6254,3,0.1948176583493282,2,0.013597492235234687
teLptn.KLH4hmC5koqsAnzl5DCH_eeJ0,1477951894.0,1478124694.0,104.0965380,30.6978725,34,3,0.8823529411764706,14,0.011858838500783724
qsymup-HOw1jqu2nzwqLfxkbEzDcjnz4,1477951896.0,1478124696.0,104.0496205,30.7288400,4,3,1.0,2,0.0033249962143599987
plMsupaFKI5hfHcmnpkHprn4CFubijB3,1477951901.0,1478124701.0,104.0967891,30.6916682,18,3,1.0,9,0.004711108178728157
pqCmpr.AEv.reFanprhMlut-KNv.ejxc,1477951903.0,1478124703.0,104.0601502,30.6608141,2866,3,0.14664804469273743,4,0.021469781262343862
nlBqyw7LEBblqz-pCqkGqoj5JHw0hiB0,1477951929.0,1478124729.0,104.0986108,30.7057770,224,3,0.6517857142857143,5,0.009110704663076572
qmLrum_CDH2iru-qsnqCoqi9EJE0heJ_,1477951931.0,1478124731.0,104.0910298,30.6836121,1458,3,0.0644718792866941,2,0.01932963644587454
xkynol1DHD-tjG-nClpMkrl-BFv6ohv5,1477951937.0,1478124737.0,104.1063228,30.6441961,84,3,0.16666666666666666,24,0.006895232391321943
vpGqum8FDE4mrJ4cpxsLtni7OBG.leu9,1477951944.0,1478124744.0,103.9966035,30.6616793,3241,3,0.05744286596664608,4,0.023789449822788654
rmyiAp_KJH6jlv.eBwjCrvn5JOB9mfu2,1477951970.0,1478124770.0,104.0662447,30.6678647,74,3,0.7567567567567568,22,0.010487834318868213
ktynuq@HJy7nsC1ozrpKksu2IMI5iou8,1477951999.0,1478124799.0,104.0356023,30.6874408,1336,3,0.1122754491017964,2,0.02052529588129795
nfJsovbOIz9elz1ryohyhsubDCw8ogGc,1477952009.0,1478124809.0,103.9979999,30.7137606,130,3,0.6153846153846154,22,0.00820075018474689
lqBmml.AEH1mjH-jwloNrtp4KKE5pox1,1477952011.0,1478124811.0,104.0808455,30.6923138,8583,3,0.05480410447761194,2,0.030975977255531254
poAiAk1zLw6nkB9gqieGiql2JMH1mnvb,1477952029.0,1478124829.0,104.0449882,30.6393023,4,3,1.0,2,0.003525055944919586
pnGtrwaCOz7rhv2gulkInsi8OAI0gfxb,1477952035.0,1478124835.0,104.0020183,30.6753706,1392,3,0.40804597701149425,7,0.008678880664680538
slygxu0LKHaflA9hsomHklp0ABx.heD8,1477952083.0,1478124883.0,104.0009627,30.7073085,742,3,0.5606469002695418,5,0.010056606609364242
xpIsrt1ANJ2jpD-hCvlMfwu-FCx2jmG6,1477952088.0,1478124888.0,104.0496205,30.7288400,178,3,0.9662921348314607,6,0.00836180125394564
rpyiwp7ONu-ssu.qskkCswtbDGE0mdJ3,1477952088.0,1478124888.0,104.1069867,30.6383429,36,3,0.5555555555555556,15,0.007961094120724333
ueAtmv0BAx5qjBcdvupBkxo7zFD6hfA2,1477952103.0,1478124903.0,104.1414420,30.7636505,4034,3,0.20496277915632755,1,0.013032250049079357
rnDlwk-LIJ7klw3rCqmDfyk9CFJ6mpF.,1477952119.0,1478124919.0,104.1090454,30.6866685,2,3,1.0,1,0.0036999117583036423
jiFjvmbCKH2tnJamomiIfpsbBIJ0mrA1,1477952150.0,1478124950.0,104.1125741,30.6675150,204,3,0.9313725490196079,3,0.010177935930151566
oqBsvu5LNFbhlu2jwlkNmyp9GGx0jpB_,1477952151.0,1478124951.0,104.0719313,30.7120905,60,3,0.7333333333333333,23,0.007373323508848747
ihzhpu5BGEaljy6qqqsynnjaFJvaqnIc,1477952202.0,1478125002.0,104.0914228,30.6583938,68,3,0.5882352941176471,25,0.009889710995861714
shEgpi9LBF8ldG4ktwmKmsj0DGG-ilC1,1477952210.0,1478125010.0,104.0601673,30.6383419,2,3,1.0,1,0.004800036549568176
kfFgoj5CEJ3onF3lywnBslx9OOz6sqx4,1477952238.0,1478125038.0,104.0310243,30.6960121,2957,3,0.16644113667117727,4,0.011896009068453598
qmNuyi6KNC8fnv-rumqIhrr5MLx.keG9,1477952241.0,1478125041.0,104.0849131,30.5990365,906,3,0.011037527593818985,3,0.01802009573539361
ktKhpqaJAx_llw_mulgDpsu-zJw.liD9,1477952258.0,1478125058.0,104.0747050,30.6532597,656,3,0.4847560975609756,4,0.009560066334925956
ttCmup-CKC.ijz.eqktNrssbFDH6jju5,1477952260.0,1478125060.0,104.0487510,30.6513355,159,3,0.6329113924050633,33,0.010726418428169857
ppBqtr4BMz5ggz0fCveCtyx-MCE.iqy7,1477952295.0,1478125095.0,104.1423579,30.6412882,136,3,0.9117647058823529,31,0.010162504622712731
xiypln0GAA1ndH6jyopGlnqaCMC6ghF7,1477952299.0,1478125099.0,104.0405831,30.7112033,344,3,0.29651162790697677,30,0.00698662425261424
ufyiuw2BCy-nmA0mzkjJuor1JKD.idA.,1477952304.0,1478125104.0,104.1025681,30.6576313,362,3,0.17679558011049723,26,0.007079559177654224
xfKuur0DKG9kdu-oAxjEoqi7JEA8mou-,1477952347.0,1478125147.0,104.0092796,30.6221440,716,3,0.2773109243697479,17,0.008054743273776836
neLpwl5BFx4try7qtmhCqpj4AHucjhx8,1477952409.0,1478125209.0,104.0965718,30.6147380,1629,3,0.3857493857493858,4,0.010492632015762043
pnymyk4FOw2spC2grjnNplj0IEH8kgGb,1477952418.0,1478125218.0,104.0450740,30.7659814,858,3,0.6899766899766899,12,0.008347552239304378
liHrvnbLJv4tmvcmxihGlysbNKG-jfG9,1477952449.0,1478125249.0,104.1015117,30.6819257,0,3,0,0,0
reEtqu3LCE6kmu0fvqgCmrs@JLH_hpJ.,1477952480.0,1478125280.0,104.1094279,30.6640719,24,3,0.9166666666666666,11,0.006779135825733344
weIirm9GAH.mgF1ovniykyl0KDBagfwa,1477952517.0,1478125317.0,104.1104619,30.6790215,320,3,0.45,36,0.008384050306631252
igJtmt6NKwbjkC4ozjkKllj5DOFakiA5,1477952519.0,1478125319.0,104.0455602,30.6933430,817,3,0.07598039215686274,1,0.015613458813549986
ogFovibKAB-rlB8luqqFmtuaDAw7hiy5,1477952526.0,1478125326.0,104.1133549,30.6481360,212,3,0.3584905660377358,41,0.00841132000545567
iqBkAq@ICvcfdz1dzjfFsyv1AzF3pqIc,1477952541.0,1478125341.0,104.0641663,30.6398776,6372,3,0.1978021978021978,3,0.013922959491867767
plNszq_MDz3tiI8qvufHozw2MEE_foJ2,1477952541.0,1478125341.0,104.0717801,30.6567773,16,3,0.75,8,0.01206247543450445
xeLopn0BGB5eoF4jymgyhss-DIJ7ksF-,1477952553.0,1478125353.0,104.1379368,30.6730103,472,3,0.1864406779661017,22,0.006508048608015149
ohHgyu@FND1fmF_izrqHkvj9NJy4ldwa,1477952572.0,1478125372.0,103.9710179,30.6589521,4183,3,0.20717703349282296,3,0.012227944629420484
imyuxw0NMx.tmC_iCleJtrk.LNv8ljzc,1477952597.0,1478125397.0,104.0971926,30.6393528,16,3,1.0,8,0.00381247082259506
skDkyt7EKy0ksC5enwoBnnrbzAI8rqCc,1477952639.0,1478125439.0,104.0657823,30.6694848,2377,3,0.3468013468013468,2,0.011167727210188693
niAuAv0zOA.hmz1gvmmDjwr7JBv6knz8,1477952644.0,1478125444.0,104.0706051,30.6706637,148,3,0.4594594594594595,3,0.00815675121958594
qpzomlbJLy6teI9jrkpDiomaDAxarpy2,1477952663.0,1478125463.0,104.0811056,30.6798659,378,3,0.09523809523809523,30,0.013730175812881459
kpNklq5zDD-niB_lwtsNjov@CCDcqsC2,1477952669.0,1478125469.0,104.0444649,30.6927926,38,3,0.631578947368421,17,0.008884210776733724
sqHjux.NAIaenxbmpogIrqk9MHEcprD8,1477952680.0,1478125480.0,104.0679069,30.7582301,2,3,1.0,1,0.003600027412176132
ksBlsv8BBx0hevaetjfynrp-GFAcngA8,1477952683.0,1478125483.0,104.0657823,30.6694848,2699,3,0.25055596738324687,4,0.010971284101200615
wpJspm5OCu.ekw_lwikzstm5CMD6nfHa,1477952684.0,1478125484.0,104.0966472,30.6726221,16,3,1.0,8,0.0042937754187732935
qrIgum0zBC_klE5dzlkJjtp0CKE7ggA_,1477952749.0,1478125549.0,104.0636487,30.6868525,26,3,0.8461538461538461,13,0.010957681717207799
nizhtn3IAG5idG_hztnHtsl.NCD9pkD1,1477952766.0,1478125566.0,104.0768185,30.6790803,570,3,0.7473684210526316,20,0.00989158114973913
slFivo5MCvbgpB6isjiGhwn4FEw_knF.,1477952786.0,1478125586.0,104.0869212,30.6478458,34,3,0.7647058823529411,15,0.01192648265072528
ihJspv9BCw8hoI1kAssJrvxbzEF-qhI7,1477952788.0,1478125588.0,104.0810467,30.6658182,238,3,0.5882352941176471,26,0.008989498214874448
miBfqwaJJD5ihz0fyqjLhmp.KAv9jkGb,1477952806.0,1478125606.0,104.0765348,30.6659874,82,3,0.4634146341463415,23,0.008981691945980235
xlzorubOCH_klw1erikErtu-DFCbgkxc,1477952816.0,1478125616.0,104.0509898,30.6417956,221,3,0.6272727272727273,34,0.012112224086849399
kkItns8HCFcliAclolqDqwj9OID3gnu9,1477952822.0,1478125622.0,104.0482455,30.6975288,48,3,0.875,23,0.010956243689482411
ulMmnm2HLG.eqD3ryjsJrAvbCNC.fdz1,1477952832.0,1478125632.0,104.0674139,30.7124346,639,3,0.5956112852664577,1,0.010333021414788302
uiLult-FCF.joE7jupfNjpvbNDI5jgv6,1477952861.0,1478125661.0,104.0675036,30.6832217,282,3,0.5390070921985816,27,0.008605310779249836
klygvv5IBwcpdw-hAmfzipn@EIucfpz0,1477952886.0,1478125686.0,104.0893531,30.6457966,24,3,1.0,12,0.004362479861204823
ioEttn.DNw3fsD7mCsqKrvp3KNu1qnHb,1477952907.0,1478125707.0,104.0727821,30.6969145,12760,3,0.09159347553324969,2,0.035917694457050495
mtFqov_EEA8rfI2cuuqIntuaBJBcrjw.,1477952910.0,1478125710.0,104.0954390,30.6675350,308,3,0.045454545454545456,24,0.0126025950923175
nfFpul1BGu7irz8powhKjpk.FCy5qly5,1477952914.0,1478125714.0,104.1034103,30.6999809,651,3,0.3446153846153846,14,0.008658987731771536
ssEoop5zEu_prE-mAroBtqraBKB8qkC-,1477952920.0,1478125720.0,104.1289594,30.6624262,0,3,0,0,0
inEkmn5JNH0jqA8ptsgNirv6AMJ2thD3,1477952947.0,1478125747.0,104.0733689,30.6712689,411,3,0.17073170731707318,1,0.007136975281357475
nsJmzx5JLG5ogB_nzrgyplr0BDF5liD.,1477952968.0,1478125768.0,104.0199793,30.7065227,5487,3,0.06455142231947483,2,0.026548861118424933
ilKjrp6OHD7idE3exknMosx_JOz.ldFa,1477952983.0,1478125783.0,104.1105466,30.7426639,965,3,0.5269709543568465,9,0.008208495009825637
neJlrw9NCu.siucfoniGqsk-NzBapdx4,1477952992.0,1478125792.0,104.0434886,30.6884286,197,3,0.37755102040816324,36,0.00817309190438786
ueLrti.LAx1fhw3erkgKuno7BCC8rnx1,1477952998.0,1478125798.0,104.1651020,30.6152897,489,3,0.8278688524590164,22,0.00856135512848817
okzkto3OJC.pgC0eulmBrAs9HBu5rlA4,1477953035.0,1478125835.0,104.1179760,30.6505409,518,3,0.1891891891891892,21,0.007248464720071973
knEnsr@EzH2jsEbernsAnvl8LCy_sqF6,1477953037.0,1478125837.0,104.0867398,30.6770970,491,3,0.24081632653061225,1,0.006849496756242152
rjyslibJEy1hdyamutjAjxl6FCFbtgA0,1477953038.0,1478125838.0,104.1531002,30.6378631,1939,3,0.4582043343653251,3,0.00976667873457635
ilzkwo5DFx.poC3luqeArps-OAH2leJc,1477953063.0,1478125863.0,104.0531378,30.6557151,0,3,0,0,0
weFgmp2KDw4lfv-jCpgEqvx@HNxcohwa,1477953071.0,1478125871.0,104.0432669,30.6763615,156,3,0.20512820512820512,37,0.008327556618799766
phIink8MMH8nrw3qCotKirr7LGFcopC7,1477953077.0,1478125877.0,104.0702595,30.6517581,68,3,0.14705882352941177,22,0.015938216272522423
qlErmo7JFJcijI9iqrpBkyq5NDz5omu6,1477953082.0,1478125882.0,104.0478404,30.7134022,687,3,0.3760932944606414,1,0.009033034909435234
uqGlsn-ENJ2nrE-cnogMtyr0JAu7grE2,1477953097.0,1478125897.0,104.0707350,30.6433157,568,3,0.23943661971830985,16,0.008242077302371321
krMqzi4FzwbfhA9pwigzsvp4JOA0fiG7,1477953100.0,1478125900.0,104.0697948,30.6661485,537,3,0.27611940298507465,16,0.007837808741260064
qgyfnm@OCF_ieC2dnmgCkpn-KCD-ehC3,1477953102.0,1478125902.0,104.0398793,30.6874097,1875,3,0.09829059829059829,6,0.018503888448079427
lnIfmn1NKB6inA8hpqmKono2HNC5rjHb,1477953115.0,1478125915.0,104.0188014,30.6983940,848,3,0.6674528301886793,10,0.008431606748106205
mmNntl5KzB5ngB0rtwpBotw_GEIclhE.,1477953115.0,1478125915.0,103.9721351,30.7318516,14866,3,0.08586810228802154,1,0.03705567168591843
lkKuqo-KzF1rpG9ptjkEtqx_EDH-jsJ7,1477953118.0,1478125918.0,104.0699264,30.6478374,3546,3,0.19243792325056433,3,0.011757949868283296
iiGomk.JOA-ekD4qxpqGqrq3OLG7nnxa,1477953119.0,1478125919.0,104.0771958,30.6598648,162,3,0.3950617283950617,36,0.00897591306977434
weMsvt6NMD6mlJ7oBwhCkmq-zGu3noG2,1477953121.0,1478125921.0,104.0739529,30.7020194,114,3,0.7543859649122807,33,0.010144733415361037
xrMuAn7BDC4giu5mvriKott5BLGbedJ3,1477953125.0,1478125925.0,103.9612351,30.6745231,8038,3,0.1570823998008464,2,0.014716161055336041
pmAqxt3NCz5hjz-lwwlFpxw.FDDcqhv.,1477953151.0,1478125951.0,104.0375073,30.6175357,8210,3,0.11720272904483431,2,0.03143875881230933
wnCkwn5AHE-hix8nnjozgvm_IOx7pjw6,1477953166.0,1478125966.0,104.0383593,30.6661111,6068,3,0.06530343007915568,3,0.027692915510138204
psIqok5IHu-nmvcltwjEsyk-DHy6spw2,1477953173.0,1478125973.0,104.0452361,30.7159302,10,3,1.0,5,0.003450014628469944
xqBmml0OOF7mev4inqgBlut3zAF5emB.,1477953182.0,1478125982.0,104.1394984,30.7120462,8,3,1.0,4,0.0033875403460115194
rnJmsw_LHD8pfy9rrnmLuml3OMH0inG1,1477953208.0,1478126008.0,104.1642024,30.5986212,1643,3,0.43605359317904996,5,0.009176749010511962
krFsAt-MKE5efy7krttJnrl.AIw9eoz7,1477953220.0,1478126020.0,104.3079499,30.6063016,11835,3,0.05513275832910536,2,0.0370511195744751
jizfxnbFOy5inyboovlBgxj2HOJ4phI8,1477953278.0,1478126078.0,104.0807658,30.6077760,1511,3,0.4370860927152318,4,0.009360950789029121
qfHssj.LMJbhjw1frpqFgqp3OMD6tny1,1477953284.0,1478126084.0,104.0536038,30.6700377,1914,3,0.1452455590386625,5,0.02404901027765082
uiFosi0NAC0gkD5rxsiyjnm-KBFbjkG8,1477953287.0,1478126087.0,104.0706783,30.6881779,62,3,0.3548387096774194,4,0.006901607247850587
wfErtj5zHE2rkI6kxxqFfxkaCzz_eiD3,1477953326.0,1478126126.0,104.1215905,30.6243200,142,3,0.8028169014084507,33,0.00915281363093937
vfzkrn@EzF1sqH4fzttIsqu0NNv5odD4,1477953328.0,1478126128.0,104.0674967,30.6562044,662,3,0.08157099697885196,17,0.015899683194083032
onHqxw4GJH8rey.fqsnCowx3CCJbekI.,1477953340.0,1478126140.0,104.0671349,30.6905968,108,3,0.6296296296296297,28,0.011516663814998336
ooFimt0OMBcfrF6kBkkzuAq@JCDaieD-,1477953347.0,1478126147.0,104.0621656,30.6869903,1717,3,0.004672897196261682,7,0.017756906467672688
rhNpoj2KCu7qixbpokoEfwl3LDx6jfB8,1477953372.0,1478126172.0,104.0595156,30.6438068,5308,3,0.10407239819004525,1,0.028670418757689834
lfEpmw5DGvbspF7nzmtDook_GDA6jfH.,1477953396.0,1478126196.0,104.0810467,30.6658182,60,3,0.3333333333333333,22,0.009618330902109543
olCsyoaDKx4ghw0rwjsFpnm9Ezv9ofDc,1477953399.0,1478126199.0,104.0535782,30.6675188,70,3,0.4,26,0.008852849714457989
whHmnu4GMJ0mpCcgvrrBlzv5FIy1lpC9,1477953407.0,1478126207.0,104.1125643,30.6163126,448,3,0.41517857142857145,23,0.0071323577555761275
nqyoqx7IBA-riE0rBteMqqraFMF0hiz4,1477953409.0,1478126209.0,104.0909038,30.6613379,2715,3,0.07663964627855564,3,0.023928691133939098
xeJqqr8LLB3rsu2fpmqAhrk.MHAbskJ_,1477953422.0,1478126222.0,104.1379673,30.6723208,2,3,1.0,1,0.003200024366378784
jhAjpx.zGB0sjC_counJsts6OAG_gpv.,1477953440.0,1478126240.0,104.0600959,30.6623932,209,3,0.9807692307692307,29,0.0122555043619643
ttznmx0BFz7peC9msiiFpss5NFw-jqx_,1477953465.0,1478126265.0,104.0635750,30.6570979,6,3,0.6666666666666666,3,0.009499955922365189
ilAixl8BDF.hoz_fosqGnyvbCHy9prG4,1477953470.0,1478126270.0,104.0638781,30.7050514,660,3,0.4212121212121212,15,0.007232123365004857
knEttm6DzH1lqz2fzxeDgnk6zJC_grva,1477953479.0,1478126279.0,104.0383593,30.6661111,42,3,0.6666666666666666,20,0.008992861867660568
ugAivj9FFx6qnH7lookIlvnaAOJbflw8,1477953501.0,1478126301.0,104.1305959,30.6607657,8,3,1.0,4,0.003749999450519681
rtznrv2NHC5tgD6iCvgFpns2JFJ0osF5,1477953508.0,1478126308.0,104.0250186,30.6371683,1368,3,0.17423133235724744,5,0.009501026807167724
stKrAxaLNI9slx2orwgGpux9GCw2ilB2,1477953517.0,1478126317.0,103.9959900,30.6334946,4199,3,0.2317596566523605,1,0.012763704189458016
jhCgzk4NKA_nrH7pvoeLrtpbOGw-hdu9,1477953519.0,1478126319.0,104.0296226,30.6612076,5785,3,0.1546177793151159,2,0.01439761282681337
riyjmw4MOB6qmBcqyxhyquv8JEC0foya,1477953521.0,1478126321.0,104.0042124,30.7031327,469,3,0.18376068376068377,20,0.006785498622225037
rlJtsu3BBE5jfy5eoitGhoibKzC6geH7,1477953544.0,1478126344.0,104.1355281,30.6287577,12993,3,0.11047765793528505,3,0.03698987288221764
thNoywbLzG-pkCckrkiNgql3FAv1hqy1,1477953571.0,1478126371.0,104.0381578,30.6660409,32,3,0.75,13,0.012665623216889799
vgCoqt6HEz6sou-pxsiClwr6GJH.slE7,1477953584.0,1478126384.0,104.1328923,30.6175715,346,3,0.1907514450867052,3,0.006448258807333563
qpIprs3LJC4ilA1gsnkLlqp4MIH4mpv.,1477953593.0,1478126393.0,104.0487510,30.6513355,130,3,0.7230769230769231,33,0.009202307018523032
isCuzm2zBw_lmC6iBqnKqonaCFBakqx-,1477953618.0,1478126418.0,103.9986556,30.6705084,451,3,0.28444444444444444,25,0.007451443773944203
pnJrlp6IzGamkE4pApgEmzk@MJG.skH8,1477953622.0,1478126422.0,104.0699264,30.6478374,2,3,1.0,1,0.004400033503770828
inLkrr-CBEbnfz-fqxlHiAp6JAv0emHc,1477953633.0,1478126433.0,104.0853675,30.6862855,44,3,0.7727272727272727,19,0.009588643231175161
iiJgqj7JJF2ngA0eokgKuwoaHOwbtru8,1477953638.0,1478126438.0,104.0799464,30.6565407,1385,3,0.5549132947976878,3,0.009655453002463609
liAotqaAzI-geCbixlkKnzk-FGA5onxb,1477953642.0,1478126442.0,104.0717077,30.6652913,1916,3,0.24217118997912318,10,0.00922865317434477
liAotqaAzI-geCbixlkKnzk-FGA5onxb,1477953642.0,1478126442.0,104.0717077,30.6652913,1916,3,0.24217118997912318,10,0.00922865317434477
xmyowo1zDF3tfC-ptiiBsmk7DLz6ipCa,1477953642.0,1478126442.0,104.0487623,30.7034527,2223,3,0.03513513513513514,3,0.020209000225116475
knBqyj2FGw0liB2jCrtJmvk7AOJ-sgJ2,1477953658.0,1478126458.0,104.1065193,30.7113227,586,3,0.22525597269624573,22,0.007029008136191262
vnAimvazLy6lmBcmtsfHitt3zEu0ojA2,1477953668.0,1478126468.0,104.1065193,30.7113227,2,3,1.0,1,0.002900022082030773
orCfzp3zzA1jeH1rxtgBhur2zzv0mjHa,1477953678.0,1478126478.0,104.0732137,30.6777102,1224,3,0.5531914893617021,6,0.009302121588619414
rgIqAl-JHI8sex9ozshznqp_OMC3jnF3,1477953690.0,1478126490.0,104.0945023,30.6891247,92,3,0.8695652173913043,29,0.011461948894936106
rfElyk7zIF4gqD2qnprKsnsaEzB6lsua,1477953706.0,1478126506.0,104.0595487,30.6732419,1452,3,0.06611570247933884,9,0.018217352657648157
ueKtmm5FCH4oqH4ouofLmox9ILC0iqD-,1477953708.0,1478126508.0,104.1624971,30.6023411,17106,3,0.08038848584132928,2,0.03850774206443236
sgFpls_GIG.goD0jxkrNqpr8LOA1ohA5,1477953720.0,1478126520.0,104.0174281,30.6838630,4601,3,0.03571428571428571,1,0.026629558486883805
jiEkmq4GzE1hpA.rsneIqsx3GNzafez_,1477953720.0,1478126520.0,104.0682592,30.6657138,878,3,0.31662870159453305,11,0.00825694391974895
ulMkuk4CNC.fkx_dulnFppl9DLJ4fiAb,1477953727.0,1478126527.0,104.0270813,30.6695770,4832,3,0.19138359569179786,3,0.013191452577929105
ulGsAuaDKA6fkv9cykgEhnu7OND1geG_,1477953760.0,1478126560.0,104.1018841,30.6693682,0,3,0,0,0
ujBimx9BFz9rgC_fwolNnxn6GHI8omH5,1477953783.0,1478126583.0,104.0756717,30.6549348,554,3,0.10830324909747292,2,0.014943680944533123
orCkwv3FFA-tou1eyktAfvt@FDu7igC2,1477953786.0,1478126586.0,104.1080049,30.6552446,142,3,0.38028169014084506,43,0.008693663403391838
wjEuxs8AOJ0ihz6jykhJfnu1IOF6esv8,1477953792.0,1478126592.0,104.0671874,30.6343701,1652,3,0.22397094430992737,6,0.009437051762941746
nfDsyx@DHA.trwafvosNjsi_GFAbkfF.,1477953793.0,1478126593.0,104.0435058,30.7045446,30,3,0.7333333333333333,14,0.0069233278433481855
nkGhxs1zFv5gjy0moifyptnbCCG-jnx6,1477953795.0,1478126595.0,104.0742391,30.6948681,2355,3,0.34069668649107904,3,0.009982334449887276
neGttwbEHH9qoD5kCmqDqtq_BzJ7qhu_,1477953799.0,1478126599.0,104.1018841,30.6693682,2,3,1.0,1,0.004850095137953758
sgBfvs4ILDbhoF3jumjJkxk.HJB4qpx1,1477953836.0,1478126636.0,104.0597178,30.7279198,58,3,0.1724137931034483,25,0.008346549042596898
sfHqoo8DKu-fkH-jtmtIszm6GGy-piBc,1477953843.0,1478126643.0,104.1283873,30.6568747,60,3,0.9,24,0.009556681228180725
qoFgvv6KAybrfE5qCxfDqru9DBF_gmE7,1477953855.0,1478126655.0,104.0645878,30.7719081,531,3,0.1660377358490566,22,0.00648361476394304
ifMomr5MHF8hdGantpeBiqv9FNA5egH5,1477953865.0,1478126665.0,104.0697948,30.6661485,592,3,0.060810810810810814,17,0.01390640642745672
roGhst7zGvaorA9mAntNizx@CME.sgAc,1477953865.0,1478126665.0,104.0863993,30.6526674,6035,3,0.14096185737976782,2,0.027971237268246397
lrGnnt6GHC9foD5qvroEtqw6DFA1jku8,1477953871.0,1478126671.0,104.0506628,30.7226211,126,3,0.08064516129032258,29,0.013466658336775643
xfNlon_HEG1reE.huitDflw7BOC6jqH5,1477953881.0,1478126681.0,104.0123880,30.7070411,0,3,0,0,0
reHoxo5NHubmgu8frriJswu.HBz.kiJ8,1477953886.0,1478126686.0,104.0442797,30.6821454,2,3,1.0,1,0.003550085239112377
qhKrvn9HNJ3psG7rqnoLttx@ENFcplJ9,1477953888.0,1478126688.0,104.1744451,30.8069941,3763,3,0.01223404255319149,2,0.022190010930957738
rrJtmw5NAF8enz6frnfIoor_LJF7qkD0,1477953926.0,1478126726.0,104.0444649,30.6927926,76,3,0.2894736842105263,30,0.0074526209286169005
jtBkvr8ALJ9leF.cpnjHjtq9FBv.sjIb,1477953954.0,1478126754.0,104.0595447,30.7231921,749,3,0.2192513368983957,11,0.008180112676205081
leEgok1HKF2fkw7qwvmAprv1NHubkgv4,1477953956.0,1478126756.0,104.0055931,30.6797153,13273,3,0.1002714113389626,2,0.0366685178560566
uqLmqx7JLJ5rmC2mrtnMtmp7EBF-hjx9,1477953959.0,1478126759.0,104.0674139,30.7124346,10,3,1.0,5,0.003600027412176132
ljzgsm9zLCchryanzlpAkup8DLA8fnGb,1477953963.0,1478126763.0,104.0674967,30.6562044,0,3,0,0,0
jpDmlx-DMvbkpIblBnkHfwr3BIx0jsu3,1477953975.0,1478126775.0,104.1402197,30.6643003,2,3,1.0,1,0.0034498516470193863
uqEuqn-MOF8pex2oplrBqoi.EIE8jkD6,1477953975.0,1478126775.0,104.0546035,30.6918068,130,3,0.4153846153846154,31,0.010370762230685124
wnFgqn@CLG9lkC4rvtrAqxs5NzG_nqvc,1477953979.0,1478126779.0,104.1082021,30.6720945,8239,3,0.13380281690140844,2,0.030536424379471593
wqLkoubMHH1ekv8lrqlDhpu7Kzx0irIb,1477953986.0,1478126786.0,104.0929692,30.6737826,3998,3,0.24624624624624625,3,0.012638595811519519
ntAuww.JMC4mrA_rBomIoorbDMJ1ifJ5,1477953988.0,1478126788.0,104.0521527,30.6731960,2759,3,0.3553299492385787,2,0.01185494370423676
rnLuui5MEu0gmJaoxmmDnAm6AFy6rlE0,1477954007.0,1478126807.0,104.0688440,30.6733783,626,3,0.7124600638977636,3,0.011180667727352522
lhBpti0zNC8ieE9nqojNgzx6LAwcshz_,1477954008.0,1478126808.0,104.1014330,30.7084000,1042,3,0.33013435700575816,2,0.009569292083640015
lsyrqxbDNJ-ihD9cywnJkyqaOHEbjny.,1477954013.0,1478126813.0,104.0546035,30.6918068,104,3,0.25,29,0.008524993273357932
qmyttq-GKD8mmH3qyilMjtj1ELybmqD7,1477954022.0,1478126822.0,104.1224934,30.6703726,204,3,0.19607843137254902,42,0.0076259831057897964
pryjro5CDD8ggA2fwslJiul0DBF1pkJ7,1477954035.0,1478126835.0,104.1275621,30.6146368,22,3,1.0,11,0.008318181657655674
rmIows5INA7ifz3qwqtKlpqbLEB1qeG8,1477954049.0,1478126849.0,104.0521527,30.6731960,500,3,0.492,22,0.008037400897592306
vmKjvo7IAE8opA6ovlrDrot5MBw2grHa,1477954052.0,1478126852.0,104.0971331,30.6582352,208,3,0.25,38,0.007658170383925048
kpLfmi9MAy4ldyceqtmyorj6DHI7sqJ2,1477954053.0,1478126853.0,104.1008279,30.6613010,184,3,0.4891304347826087,39,0.00784891080516188
kkMoAx2DMG7npIajvssDuxt-DNA3feD6,1477954060.0,1478126860.0,104.1018841,30.6693682,886,3,0.34085778781038373,11,0.008239390845694337
