ID,start_time,end_time,longitude,latitude,update_times,k
inBmvqaGEH.mjyaiComGuAu_IBJ9elJ2,1477955556.0,1478041956.0,104.0825493,30.6651037,6647,3
tiIjyt4EOx5meC_mAprHksp.NBD8teE0,1477955561.0,1478041961.0,104.1280922,30.6201038,5704,3
llIpmvaIOv7qfJ7kzomMulo8EMA9imxc,1477955569.0,1478041969.0,104.0868257,30.6943447,2,3
thMoon-ELycknw0fAqoCizk8GDA9krF8,1477955623.0,1478042023.0,104.0660730,30.6451322,376,3
ueCiox6FNB5tfFadAqrAtpq-KHF.lgz2,1477955627.0,1478042027.0,104.0868257,30.6943447,12,3
utLfnl.BFFagoIarnopztni7BJJ1iku3,1477955679.0,1478042079.0,104.0868094,30.6605860,1513,3
lkyqrvaHMu1jrB0kBogztor5DKvarmJ_,1477955693.0,1478042093.0,104.0810186,30.6580650,3930,3
skJhuj7MNA2qfI3dtktLrnw_BAA8hdJ2,1477955697.0,1478042097.0,104.0925105,30.6409198,2592,3
lnEunoaAFw2hdJ0pCkrzsvu4MEu6fiC2,1477955699.0,1478042099.0,104.0683519,30.6737318,212,3
ktLuux1OCG9fhw0nnrsDuml-IKB6tiI9,1477955730.0,1478042130.0,104.0938998,30.7111217,2991,3
psFmsi6DKwbenC1ropjHqnm_OCw3qrA0,1477955732.0,1478042132.0,104.0812791,30.6908673,1552,3
opzorv5CzC5gmJ_jymmFizx9BKxbpgv-,1477955734.0,1478042134.0,104.0665385,30.7051519,14,3
wjKlvi-HOu9sqE5eqwiJoll.BzJ1snB6,1477955735.0,1478042135.0,104.0495669,30.6694158,734,3
lqCgqu@HBA8psF1czjizhrk5FIv8jdx8,1477955743.0,1478042143.0,104.0699054,30.5951174,1858,3
xhImzu2ILz9geC4mpjeMksk3GEC.odC3,1477955747.0,1478042147.0,104.0559541,30.6608444,62,3
skGgrr4zOH5eeF2rnoeEtpn1Kzu7ppJ5,1477955762.0,1478042162.0,104.0771958,30.6598648,274,3
wjBqsm6IDD.mlG1mwvjImov3MOw1hnx6,1477955793.0,1478042193.0,104.1025681,30.6576313,4,3
qeNfvqbCzH8edF3fwkeElqr_HHCcroJ1,1477955794.0,1478042194.0,104.0487656,30.6422381,636,3
trDhmu.LEx_mpx-gptjyiAn1GBA8qnIb,1477955801.0,1478042201.0,104.0441046,30.7016771,8,3
iqLnow0LMH6rsGchwloysvn6DGB_rmJa,1477955813.0,1478042213.0,104.0671706,30.6882070,4412,3
qgCnvs2OKv2onA5rCugJjup.LLF5rmD0,1477955829.0,1478042229.0,104.0694247,30.8171739,160,3
kgyqAm2CAucogB2hvqtyoAl9MFD7elC0,1477955844.0,1478042244.0,104.0719858,30.7026933,566,3
reChpw3HIuaeny5nzvgAnuk_ENA_qdH5,1477955848.0,1478042248.0,104.0458275,30.6634610,401,3
moGnrubACC3oiz8rBqlLhsn2ODv7mjE3,1477955855.0,1478042255.0,104.1069589,30.7142699,137,3
uoNkpi5LOG7hpJaposrGlvl1zMvcthG0,1477955857.0,1478042257.0,104.0451730,30.6898126,14,3
slKupv.MBH5emC7lqwjBowiaNDv5hdB0,1477955863.0,1478042263.0,104.0601673,30.6383419,1194,3
okBtzn-NBx_kow-qxpnHspo2KIF.pfJb,1477955887.0,1478042287.0,104.0810467,30.6658182,147,3
xjzgqv7HLB2trx5hvpeItpp0DAG9nkHa,1477955888.0,1478042288.0,104.0806192,30.6846733,2,3
ngAkps1FDG.tpA7goreDgniaADH_qpC8,1477955942.0,1478042342.0,104.1018841,30.6693682,332,3
vmDjxl0NBH_pmF7hutrNhsm8HEJ_jrBb,1477955945.0,1478042345.0,104.0745041,30.7206961,1027,3
niLkpv4CzI9liH7qrjlHfsrbzNy4sjIc,1477955950.0,1478042350.0,104.0223414,30.7560933,336,3
ppHoum1BFA0shB7fzneJutq_NHG4koB9,1477955955.0,1478042355.0,104.0495669,30.6694158,2656,3
osMknk0NCH3teCahCltAinx4OMz2lkD3,1477956010.0,1478042410.0,104.0824125,30.6363756,152,3
vgKnpx@JHy2imv3oxmfBjxo3AJE4hpA8,1477956012.0,1478042412.0,103.9884430,30.6760235,587,3
lkFflqaFAH-efx1jyjfAomn4NEG5tmz.,1477956077.0,1478042477.0,104.1035101,30.6599720,10,3
meIgxn4HGxbhoH8fsrmBqxx6LJCakjH5,1477956089.0,1478042489.0,104.0559315,30.6607007,4,3
ppNhoi@JHC4srIbepteIrnv2OHB3psv6,1477956103.0,1478042503.0,104.0720120,30.6249926,852,3
ueIjpn5GKx2riy4evjeMnpl0LLu3qqGa,1477956127.0,1478042527.0,104.0425356,30.7128999,0,3
shAlAi8EAx8pmIbmBreAjsq2HBD_qgD-,1477956128.0,1478042528.0,104.0812617,30.7044827,180,3
iqMuri7LEx7qiE.fCiqKfop3Czyaehvb,1477956137.0,1478042537.0,104.0706051,30.6706637,143,3
jnJswp4LJv.gsI1exnfMppn1IMEahfJ3,1477956141.0,1478042541.0,104.0780853,30.6536768,5568,3
lnAkyu-OzA6oqI4quwrLiyp5JGC9tkB4,1477956166.0,1478042566.0,104.0031677,30.6752634,512,3
pqLonl5AAG1ijIcptlfLjlq-LFC1rnE5,1477956166.0,1478042566.0,104.0806192,30.6846733,962,3
rlFfvt5HBG4mnA6cqpmJopl9DCJ9qmw0,1477956169.0,1478042569.0,104.0712822,30.6550718,412,3
veKosl3IAI6fpF_mokqCoti0JOxasiA1,1477956171.0,1478042571.0,104.0834872,30.6834598,1542,3
krAsoq9zDH.qiC4iCprymtx0DEz2idv1,1477956173.0,1478042573.0,104.1275621,30.6146368,735,3
rfKrqubKOG7gfG0cxuszoAt5OFGcthy1,1477956176.0,1478042576.0,104.0839256,30.6391357,0,3
vhGltn1ALC8orBcpniiNkux_OCv2jiy4,1477956201.0,1478042601.0,104.1167076,30.7574002,12929,3
xgLotx@LNx6ihE9hzlrKnsw2IKA7ojuc,1477956217.0,1478042617.0,104.0847080,30.6865865,64,3
tpCqws-FNv3eex0luktyqAs4KDw2lpvb,1477956236.0,1478042636.0,104.0794117,30.6853115,144,3
vpIszr7FDx2spx0rxslLsvu_zJx1tdy7,1477956239.0,1478042639.0,104.0291478,30.7497770,218,3
pozsnt0BOD4khCcgApkBpzl4AFA7okF0,1477956242.0,1478042642.0,104.0754705,30.6544650,1174,3
trJlzx6EDx5qeA_fyohBkxn3MHB.ieI1,1477956251.0,1478042651.0,104.0661552,30.6165373,546,3
vjLgys0COu3ndF.kyjrKhwj7OCD.iqJa,1477956267.0,1478042667.0,104.0312456,30.6364271,696,3
vrzlxn1ALBcphAaruqkzhqi@DOJctpw5,1477956281.0,1478042681.0,104.1268051,30.6481156,90,3
wgMmss.JLI4igC_oAttFkqm7KMJ2ppD8,1477956317.0,1478042717.0,104.0662596,30.6658784,2,3
jlyhuj6ALy_hfI0fAvlEtro8NCC.knv7,1477956356.0,1478042756.0,104.0508478,30.7646285,202,3
pqysml8CHD3soD.erplMtwl.IBH7skw7,1477956401.0,1478042801.0,104.0732976,30.6875088,493,3
ihEulr4CKC2soJbgtilGtlw.KCC0ndJ-,1477956435.0,1478042835.0,104.0757095,30.6754637,1353,3
qlNgsi7ODx4pgy_fwrkGsAv9LAJ.tdGc,1477956475.0,1478042875.0,104.0546776,30.6931254,237,3
pfAqnu0Hzx9sgD0qBreHmmxaDJzbjru9,1477956487.0,1478042887.0,104.0579156,30.6730409,0,3
nsAryk@LzE_lov7evlszuwr3KOG.hqw4,1477956525.0,1478042925.0,104.0577894,30.6916997,1184,3
ksymts0JAz2nfB2ouomLoltbNHz3fpFa,1477956568.0,1478042968.0,103.9813120,30.7558351,2986,3
teHqmr-LLBchmv_rovmyqox9JJu0hgB0,1477956614.0,1478043014.0,104.0599250,30.6273140,7910,3
rqLgxj@AGB6inz8fyifyovuaDNv6hlA.,1477956614.0,1478043014.0,104.0579156,30.6730409,920,3
rfKjvm7FAw1jrC-krttDnpwbOFH4slu0,1477956655.0,1478043055.0,104.0850319,30.6999658,3536,3
krMsrr6OJCamkA8qztoCrnkbCLF2teJ1,1477956665.0,1478043065.0,104.0681460,30.6646194,3115,3
loFgwr9MCD7nou2dzoeDrpw4GKH8oiB7,1477956703.0,1478043103.0,104.0433268,30.6793226,4894,3
wkEtljbzID7hjI3krjnznru3FOv2mqE7,1477956706.0,1478043106.0,104.0948913,30.6545808,0,3
jfIjqt7Bzw8teD7jutnLqrt9zNE7fqD4,1477956710.0,1478043110.0,104.0168907,30.6801568,48,3
qsLgro-CLz9keIccnkoNkuv@LBEcqew-,1477956711.0,1478043111.0,104.0546328,30.6879967,3601,3
qoIpmp_BEx2jhC7ixmmCiwv0KIC.mqA6,1477956712.0,1478043112.0,104.1010420,30.7039892,0,3
jiFfrsbGJD7fpz_hsrsDmom1zMu1fgI.,1477956718.0,1478043118.0,104.0966010,30.6507739,464,3
pkMtnx7BCH_llvacpveEunw5zDz_sev.,1477956743.0,1478043143.0,104.1033049,30.6870820,1751,3
moDist-BFFbjlu-qsqjCuru8OJEblmG0,1477956780.0,1478043180.0,104.0234792,30.6621038,2012,3
peLumu0JIy1opv8rzvtFupp_FHz.ljBc,1477956780.0,1478043180.0,104.0893122,30.6932128,1271,3
rrAlmr7GCv6hjH-htmqErni.HCu9lnJ0,1477956784.0,1478043184.0,104.0219721,30.6788371,17913,3
usEsxq-FNF-lsx2hCsmzrqt0Dzx_slJ0,1477956814.0,1478043214.0,104.1657788,30.6642281,2663,3
qrypwt1OAz3soz6msjfJnpr2AMx0irF3,1477956821.0,1478043221.0,104.0637424,30.6948866,218,3
otGknp8GMw9hpE6hrujEuon6COC0leC_,1477956825.0,1478043225.0,104.0479659,30.6270622,932,3
loInor4ILyalgJblznoKpor6KFu2gqx3,1477956830.0,1478043230.0,104.0717077,30.6652913,739,3
rrFsyt_zMC0nfz4rxshHloj_JLw3iqCb,1477956831.0,1478043231.0,104.0963011,30.6645523,7422,3
ttEjvw9NNy4piC1ewxkHoAv0zzB2tev3,1477956891.0,1478043291.0,104.0679292,30.6005548,562,3
ngFgtj0OFw7gmz6nzsfLurr0EKH4hlC_,1477956891.0,1478043291.0,103.8284837,30.6834992,38683,3
kgyszx9OCF6olAbmAnqBimw5IFy9nhzc,1477956897.0,1478043297.0,104.0681460,30.6646194,10,3
ujErvv3OJB5jgF.rBrsJmsj5DzFbokDa,1477956902.0,1478043302.0,104.0510417,30.6318037,165,3
jhJjyx5BID8rgI_fpmqFjujaAFw4gnFb,1477956912.0,1478043312.0,104.0742518,30.6253295,6,3
khFjqu6CzF3lmz1fBqeMmtk_FGC0koD1,1477956930.0,1478043330.0,104.0681509,30.8179932,7440,3
thKrtr9JHAcmqA5gpulMnon7NKB0fiI9,1477956930.0,1478043330.0,104.0461076,30.6985522,1267,3
snKtym8ECI6krx2enjqBmAn1LDv.fhA9,1477956964.0,1478043364.0,104.1033049,30.6870820,884,3
rgKpnx_KNwbefBbrwtgHoom-zLH6geu0,1477956964.0,1478043364.0,104.0450423,30.6270943,1111,3
wqCfyr0zJA5mfI-lnsiCjuk4LNu1pnv6,1477956966.0,1478043366.0,104.0624409,30.7246826,52,3
rnKtmp9LOz.orG0mytrHqwi@JOD4soJ_,1477957009.0,1478043409.0,104.1060912,30.7207536,5123,3
ltLprw2JHy.rqzbkBtlChol.Gzz0ofEa,1477957016.0,1478043416.0,104.1086116,30.6784730,18,3
ilEppq-JBxbigC1qoklFiti_DEE8jhIb,1477957025.0,1478043425.0,104.1062174,30.6621443,288,3
oiBmvt-BOF0snAbdqqmCfol0DGB-kgu2,1477957028.0,1478043428.0,104.0804565,30.6393689,1578,3
pnLowo0JCv7msA.lBsmGipl@NBI-nlG7,1477957037.0,1478043437.0,104.1003305,30.6779702,4,3
rpLppl3JCA1fsy.qxnhCfzo0ALG-jjB6,1477957042.0,1478043442.0,104.1657788,30.6642281,9080,3
osJows8HEJbjoBclrugJpqi8FDD.hkx3,1477957045.0,1478043445.0,104.1439927,30.6276546,1919,3
neNtzt@HLHcipJ0nxrhKjqq9LFH3roJ6,1477957053.0,1478043453.0,104.0664306,30.6509609,668,3
iqEknl9CHx_erH-qyweAlww0BMB_nsI7,1477957100.0,1478043500.0,104.1060331,30.6463695,178,3
ugyoow_AAJ1kdIclClqIlvp6GFu_ppz7,1477957115.0,1478043515.0,104.1657788,30.6642281,12645,3
vrDnls-DBF1gpG9pvnrMhno3LHJ6mgx9,1477957123.0,1478043523.0,104.0637476,30.7565225,751,3
vmHjsnbLJv6jqB5rBtjAprj.IHycimw-,1477957124.0,1478043524.0,104.1131447,30.6682514,2289,3
kiGipw.EOF4khH_isjnKnqi5GNI8geG8,1477957145.0,1478043545.0,104.0655802,30.6493805,3447,3
llLpwibDEI8grHchsifLswq.NBE7qeA6,1477957158.0,1478043558.0,104.1062174,30.6621443,16,3
vsMuxs.KDF5pkD4jCnjFutm-DCy4shI1,1477957159.0,1478043559.0,104.0541164,30.6548505,5,3
pkHlxw7NJx4lhEapsqsBqsi9NLy8iku2,1477957165.0,1478043565.0,104.1111072,30.6698486,17954,3
iiBgwpbzLJblly5mnxiHouvbBCEamhz7,1477957184.0,1478043584.0,104.0700676,30.6533746,250,3
jkBlpiaABJ2mkwaixupGino6MCw2glC7,1477957221.0,1478043621.0,104.0312803,30.7181228,58,3
ngyplj8HAw.erGchBppEflm6KFD.jhFc,1477957227.0,1478043627.0,104.0488024,30.6905000,19,3
lpGqyq5BMw-prF0pxlgGtyr2HEybrgH.,1477957253.0,1478043653.0,104.0375073,30.6175357,2345,3
ktEnqi4JME3trD_ewxkGfyi8NHD4ksD1,1477957255.0,1478043655.0,104.0712822,30.6550718,4430,3
wjNovr9HBD-eiy2mqsrEtmn7BBvbnnH.,1477957277.0,1478043677.0,104.1734516,30.6509240,16519,3
onyontbLODaiky_osvmFjyt6BCG2siu2,1477957292.0,1478043692.0,104.0536782,30.6251237,1421,3
pkAmzp.OLw9fjy3cnpeLplv9zDx-tdG0,1477957311.0,1478043711.0,104.0705047,30.6573811,6886,3
mfBmsj7NBE5lnu.jqltDfsv9LKy7fkv5,1477957355.0,1478043755.0,104.0810467,30.6658182,0,3
vkyjAs8DJu6irv9dtreJltx4CIF9ssy-,1477957361.0,1478043761.0,104.1061769,30.6698654,964,3
phGptm8LFx6tpxadCueKhsw0IKy3khF7,1477957373.0,1478043773.0,104.0863094,30.6820927,158,3
lfAswj2IHG6onycmwqsyhxo0NNH0hlI4,1477957373.0,1478043773.0,104.1284937,30.6354299,20056,3
mhHqol-MHD7leD-hpxoGtyi.LHA9ofF8,1477957374.0,1478043774.0,104.0631212,30.6694666,1776,3
vhIgoq2GKF9kpx4qzwfFoyk8GEv9qgF3,1477957382.0,1478043782.0,104.1018841,30.6693682,250,3
jrChmi7Ozy.irB3qsjrLpsx.GMw7ghD5,1477957387.0,1478043787.0,104.0384781,30.6630635,692,3
kfNqnm-EOx5qfuakBsgyhljbMDy1nlC7,1477957395.0,1478043795.0,103.9668421,30.7540890,2152,3
nkNhyu9AOB-joBbfrtfEqnl0IOJ4epC6,1477957403.0,1478043803.0,104.0983786,30.7001906,2700,3
lkDopm@BOu1ijx4csjoLmwp9IAx9hiJ_,1477957408.0,1478043808.0,104.0042124,30.7031327,5543,3
pmymmu-DCy0mey9exvtFpmk_Ozu3mfJ6,1477957418.0,1478043818.0,104.0767033,30.6697145,1751,3
kkHklv6zIG-flyajywhJils7IKJ9lhC4,1477957421.0,1478043821.0,104.1023805,30.7061876,2024,3
qkCrsj6JHGcriyakzqnNqqs4LHE_prC7,1477957439.0,1478043839.0,104.0872309,30.6371041,4778,3
qfDlsn.FDB0grH5oAxtBmsxbDDE3ssH5,1477957447.0,1478043847.0,104.1119325,30.7146643,3424,3
tnJivk6KFG1krG9gtkqBpov@LCx0jmC.,1477957448.0,1478043848.0,104.0867222,30.5927398,3914,3
xjJjzm4zNIaldF1krrsyrul1BAD_lsv-,1477957480.0,1478043880.0,104.0589703,30.6003293,7709,3
kqLtnkbFCA-idC.npiiFhzk1FFubeoI.,1477957489.0,1478043889.0,104.1094279,30.6640719,558,3
mjJjts-AEE.fgE8oBkjGkmtbFDvariB2,1477957490.0,1478043890.0,104.0622918,30.6745274,52,3
oeHnvs6KzE6soA5poilDuts8GIAbokx7,1477957494.0,1478043894.0,104.0417827,30.6884471,766,3
mgzqzn4AFEasqF6ntusMjnp6BMC5rqJ1,1477957497.0,1478043897.0,104.0458275,30.6634610,28,3
rqBmor0LMD0niH2dAtiEslm4Gzw2ipIc,1477957507.0,1478043907.0,104.0605732,30.6570481,953,3
vpEqvo9FBx3leC7kxxhyhpw6zNF0foFa,1477957518.0,1478043918.0,104.0441046,30.7016771,1809,3
sjKsqn0AIu6rgv2jttlBuym-BGI4qey1,1477957528.0,1478043928.0,104.0317100,30.6706647,1133,3
kgMrrr6OCv-qkx3dvneBtqt4BIv2jnHc,1477957531.0,1478043931.0,104.0156955,30.6315225,7284,3
ppznwl0MKH-rky5cnxgDhlp.ABGbmjBc,1477957534.0,1478043934.0,104.0863993,30.6526674,0,3
xrMgyi4FHy5roz5fvsiHsppbHKy2hiA8,1477957556.0,1478043956.0,104.0754705,30.6544650,6993,3
jjNgrp9NCI6grE.pqjgGoqi2ILx-lsEb,1477957578.0,1478043978.0,104.0756891,30.6411248,4019,3
thAiox-DLy4kdC0jrlhFrzt0MGC_rqu2,1477957578.0,1478043978.0,104.0532409,30.6542225,2,3
orInxw3ELA_sjJ3lBnrKiru0OED-ohx8,1477957579.0,1478043979.0,104.1164095,30.6888068,12,3
ogEkwm@DIv4niA2ewveHsws5DFF4kqD-,1477957579.0,1478043979.0,104.1546862,30.6487817,90,3
uqJfql.KEA-lnD.luqrDjsq3KGC7kmC3,1477957609.0,1478044009.0,104.0758689,30.6775673,521,3
kkIrmk3INC0eku9osuqBgpi1MBu1mlu-,1477957610.0,1478044010.0,104.1069867,30.6383429,36,3
jrBplj8ACJclmu.fuojCtnp2HEI5qeu5,1477957629.0,1478044029.0,104.1023805,30.7061876,1497,3
ssGpvi5FDu4erv1hpplMkpq9OLB0ofI8,1477957642.0,1478044042.0,104.0712822,30.6550718,701,3
poyiqpbDJC-omv6krjoNurs6MHw5tgA4,1477957659.0,1478044059.0,104.0847927,30.6419382,668,3
ptzptv6CAFcmix7oumoFotl0ECE8feyc,1477957673.0,1478044073.0,104.0817129,30.6937149,2334,3
tiDgwu0IKI6nfB9qnxmGjvm.OOv_frw3,1477957687.0,1478044087.0,104.1179760,30.6505409,1286,3
tiDgwu0IKI6nfB9qnxmGjvm.OOv_frw3,1477957687.0,1478044087.0,104.1179760,30.6505409,1286,3
jpJoov.JJy-kiv.ntuoItzs7ABzamnH0,1477957714.0,1478044114.0,104.0834872,30.6834598,831,3
ihAfmi6CHB9noy3epxoBfxl4LIC0eeF9,1477957724.0,1478044124.0,104.1142549,30.7273481,0,3
ieHopi0LDz.qex6dorlAtsw8AAC.irJb,1477957727.0,1478044127.0,104.0719762,30.6144662,2322,3
pfFgrk9LDuaesA5fuigLoxm@DJG5ejy1,1477957738.0,1478044138.0,104.1434010,30.6787073,44,3
mhypAm0OJC5qpz1mwmkNgqvaEDw7lrAb,1477957741.0,1478044141.0,104.0732989,30.6559164,2001,3
wgIipr2JMH-tmu.rxntNsri4LzE4neA.,1477957759.0,1478044159.0,104.0674139,30.7124346,105,3
wfytmi6FJB6oeE2izkmClow3BDJ7rkI4,1477957777.0,1478044177.0,104.0136054,30.6600432,3518,3
mhCnmnbHCw_nlD7fwwnJqqi-BHH3rdH4,1477957803.0,1478044203.0,104.0881861,30.6849598,3728,3
whFtti.NDJ5piCakrkjItyuaELH.tdE2,1477957811.0,1478044211.0,104.0732238,30.6873519,1406,3
sgEfpr-GFI8mpG9lqofztnt@OGx9olv8,1477957812.0,1478044212.0,104.0322604,30.6116613,2539,3
mfEsvvbHJI4hhGaiyjrEizo4JNw1nmxb,1477957824.0,1478044224.0,104.0719969,30.6538930,611,3
shFmqv8BGv4ioJ.rtkmKqox-zEJ.kfDa,1477957825.0,1478044225.0,104.0580108,30.6703553,100,3
pfynyi8CDJ8soJ0moqjzkst0FMEbjoC.,1477957833.0,1478044233.0,104.0860620,30.6638130,454,3
rlGior8KDD.kfycporlFktv3BLEbqjyb,1477957865.0,1478044265.0,104.1162460,30.6532673,5618,3
qlDsqi6MKF-qdB7pzpeBpzq_EHHalnI5,1477957865.0,1478044265.0,104.0781213,30.7148551,6,3
qfEjAp2JLI_tsxbozvoCtxw9MDzbmgI_,1477957893.0,1478044293.0,104.0754705,30.6544650,142,3
neNmnk1OGDcriJ1gqngHqui5ILz0ijA-,1477957908.0,1478044308.0,104.0742391,30.6948681,5466,3
ptynrq7GIC4miDajxrhBqvl6AzI1rkA4,1477957917.0,1478044317.0,104.1285600,30.6363852,9986,3
utFrsmaAKJatmB0gsrfMtnl-AKz0fsy-,1477957935.0,1478044335.0,104.0542337,30.7039362,3628,3
msykyu3DMx_pnJckoofBrou9EIC9inx8,1477957942.0,1478044342.0,104.1111072,30.6698486,82,3
mtFilo7FNx9kkA_ertsFtyo4zIy0idy_,1477957957.0,1478044357.0,104.1023805,30.7061876,0,3
lkJklo3zLFbtgz7iovnAjos.JKz3tmE4,1477957968.0,1478044368.0,104.0675152,30.6532428,10,3
jjIjyu7IBC7fqy0pnwqKqzl.ODF6pgv5,1477957971.0,1478044371.0,104.0478404,30.7134022,80,3
smyizk4BIBbofB6fnoqHltn4OLD5miHb,1477957979.0,1478044379.0,104.0319296,30.6791288,179,3
ijFnrj5MGJ3egxbjtrmAjwlaKOy9rjx8,1477957989.0,1478044389.0,104.0800496,30.6545166,2,3
tqMqtx2FLD9jgG5rurqKnyj4CIC1npu6,1477957989.0,1478044389.0,104.1117503,30.6669625,442,3
ilFsyt7CCGapdCbptntJkuj_KKFafkD-,1477958008.0,1478044408.0,104.1108741,30.6514708,2021,3
srBrlobKNA9ljJ4kuosIlwo9COu_soH3,1477958028.0,1478044428.0,104.0015439,30.6422139,1070,3
liElmubGEz7lqA7ezpnMpts9DDAamrJ5,1477958052.0,1478044452.0,104.0522837,30.6299161,358,3
kiEnvk@ILG-iky8hwxhEjpmbEFxaqpu9,1477958064.0,1478044464.0,104.1076309,30.7002921,82,3
tnIhrl_NAF8ffB1cyrrJkwp2zOF5mguc,1477958067.0,1478044467.0,104.0541639,30.5582155,5403,3
nhClpl4KMw9tiu6gtoqEgxobBBx3ghz-,1477958096.0,1478044496.0,104.0495054,30.6737255,363,3
vfJspi4NHEajfC6hyvhMlnr8LFyamev3,1477958112.0,1478044512.0,104.0997276,30.6687684,795,3
phGgok6MNwahruamvujFswm5zDH7hew9,1477958119.0,1478044519.0,104.0774571,30.6903732,695,3
ioElml1IGvbmlv8fysgAkAk7NAIbokv2,1477958129.0,1478044529.0,104.0521270,30.6926908,114,3
xnzktv3CKC4jpI1pulnCmqo2ABC0rrx_,1477958131.0,1478044531.0,104.1241302,30.6696675,124,3
krGnvn2HIF7mqx.pwjnHgnl.Hzv0osD3,1477958156.0,1478044556.0,103.9987763,30.6295558,409,3
tiEqsw5OCE0frJ0mspfKjos9MLz7kmC4,1477958162.0,1478044562.0,104.0757095,30.6754637,203,3
xlynll2BBy.moC2pyjhDstu2IBz-nhxb,1477958165.0,1478044565.0,104.0759776,30.6547911,134,3
npIfqn_KAFamgB0ortgGjoi0MLF3srC-,1477958176.0,1478044576.0,104.1132686,30.6772660,34,3
uiIjou4NzF4mmv6hBmizjxx7IBJbnkG9,1477958182.0,1478044582.0,104.0923368,30.6599303,36,3
ukMfytbLNz-nrH6muqoNizx2IIH9ogG5,1477958194.0,1478044594.0,104.0836003,30.6836141,428,3
vtzjwn_DJDbfpE2mowfEgtm0KOE1iiv.,1477958195.0,1478044595.0,104.0733689,30.6712689,1086,3
tnDjvp3BOIcljC9htmfCrrtbzHu1mnF6,1477958207.0,1478044607.0,104.0747050,30.6532597,4024,3
olNsut1GLy1jfu6ovqrLmtjaBzCbshJ_,1477958233.0,1478044633.0,104.0770769,30.6189326,421,3
utDlxi3NJA5hrD.jzjfFsow.MMD7mhw0,1477958237.0,1478044637.0,104.0816892,30.6751758,2259,3
soBfut9NGz-hsu8kxuoDgtqaMBx_ggz-,1477958247.0,1478044647.0,104.0557714,30.6608106,806,3
lsHuzm2FAE_llAadnxrJoxx2IJD8lgF8,1477958251.0,1478044651.0,104.0535936,30.6696875,64,3
pmLits6HBBcpeD3gpnhzhoq-KBz9eexa,1477958256.0,1478044656.0,104.0414194,30.6830457,18,3
lhIfrq.FMD.iiI.loljNlyt8IFBargF1,1477958257.0,1478044657.0,104.0532409,30.6542225,532,3
roNhzo-DIAbedy3fBxrJrmv4NJu2ksA4,1477958275.0,1478044675.0,104.0754705,30.6544650,128,3
igEowm5BHG.lkz8dqjtHlwl.CKD_emG_,1477958288.0,1478044688.0,104.0710973,30.6625705,649,3
rfJfnn6NNv4nlycczvfHgos6AKH2hhwb,1477958289.0,1478044689.0,104.0719629,30.6844889,4,3
tiLkqu_KCx-gkJ9rskkzqrj1OEC5nnz7,1477958300.0,1478044700.0,104.0868257,30.6943447,704,3
qpDgwu0FIz8pqH6rynnAkmo9JHF_hnJ6,1477958302.0,1478044702.0,104.0465137,30.6845580,369,3
xrKrAo3zNw_gfI6lxjmGmzibNBv.gnw0,1477958302.0,1478044702.0,104.1099524,30.6749650,306,3
