ID,start_time,end_time,longitude,latitude,update_times,k,utilization_ratio,refill_times,average_cost,target_id,ID16
mfEsAv7CAv.nox7kwmsIgut@LAz-ehw.,1477966545.0,1478139345.0,104.1019833,30.7142235,18,3,1.0,9,0.0035722170852952,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,1355
xqzpps3IDy4pnA7nqqtDpqw8EBH6pmJ7,1477966596.0,1478139396.0,104.0559541,30.6608444,623,3,0.1391585760517799,1,0.0164658092799481,ofCpzt2AMx_ijG5cpqkCnww2FCEcnox4,0F17
ikJfvr7CIFapnE.evvkNjuo1ECG0mgI6,1477966632.0,1478139432.0,104.0662925,30.6646012,764,3,0.1578947368421052,1,0.0093215957639924,ikJfvr7CIFapnE.evvkNjuo1ECG0mgI6,0AAD
sjNinl4NNy4mfw3ctlpBkAt0NAvbfgIa,1477966641.0,1478139441.0,104.0597178,30.7279198,2720,3,0.2727272727272727,2,0.0124774250948308,neBhuwbCMw_eqJ3euoqHtmv5GFEbjgz4,0767
rkFhli.BHI5kgF7ktwjElsu4FDzasmEa,1477966701.0,1478139501.0,104.1253738,30.6448998,1216,3,0.1140495867768595,3,0.0166383209656678,xoBuut1ECH8skv5ookkJlAm2JzC2lnG5,0239
riDjAp1MMz5fdw0gsueGnvr_KzD5kpvc,1477966732.0,1478139532.0,104.0442037,30.7172583,12825,3,0.1038757257178722,2,0.0360756335130095,tlMlqt2zNI6qnwclnmeKtstaELAajfG-,0718
jgGgpx4MEA.meJaeAofCurw.KOI7ikv3,1477966739.0,1478139539.0,104.1160292,30.6687621,252,3,0.7857142857142857,20,0.0088611102130796,wmNlot3zLBaopA7jBjgBnAt9MLI_rhEa,0811
pnLqou@BKFaenIapCvoykvv0KNu_ssw-,1477966739.0,1478139539.0,104.0810186,30.658065,3788,3,0.1743508214096449,2,0.0140735221369764,njElxj-zFA8mnx4qxwjHnwm0BID2pmEa,007F
urEqAr8DCB5mqJarpjmygwsaHHE0iiC7,1477966757.0,1478139557.0,104.0312267,30.6872624,635,3,0.2151898734177215,1,0.0081681870070733,viyopq4EMzbopA6oplmJhom1HIJ0mmz5,0D42
jhAtum0zDC8tnx0cCwfDnqo_HII5jsB0,1477966787.0,1478139587.0,104.0955298,30.6610968,13,3,0.6666666666666666,7,0.0120461560212648,mnCgzkbKMJcndH-oBleKqwx3HAz6krw0,0CFF
soGtAu1BzGassJ6hyweCpxi0KHF3ipw1,1477966899.0,1478139699.0,104.0696959,30.6822647,3109,3,0.0109961190168175,2,0.0245612100888272,sfHkwvaHFA6jmH4eppoMqtj.FGH8rsu9,137A
rsAnykbJAH-nlE_lsnmAjwo1LFD3gpB3,1477966907.0,1478139707.0,104.0579156,30.6730409,3584,3,0.1642376681614349,2,0.0135546004327937,jfIrsn5EDF6srBcgpktDmnq2GIAasqJ1,0B9F
riMhrt8KKw.ikCcgwqhJtxobDDz-niA9,1477966908.0,1478139708.0,104.0679461,30.7612132,83,3,0.5609756097560976,27,0.0097662608801241,mpFhAo6GJz_ffwahqntAmrs8BKI9hdJ6,03D4
woEfvl6BAH-eqv4cBqhHomx_HHI_epH0,1477966910.0,1478139710.0,104.1046297,30.6701781,1247,3,0.3667205169628433,4,0.0100503608423084,lgIqwt6NBF1loDaerolHqpl5LMv8tkx3,08FC
wqBiooaKEw3khy-lBuiJstpbIEBctkw2,1477966934.0,1478139734.0,104.0549892,30.6744182,258,3,0.2890625,27,0.008022083265548,ijGhrv_FKu9fpJ4eBwpDrxn.zMFbhkGa,00BE
xeNfAp5AMx8pnv1nsuiAfoo3NBz-ihC6,1477966949.0,1478139749.0,104.1423246,30.6654901,1387,3,0.2921511627906977,2,0.0093370562227256,rqHlvr4BHF4rev3nsnfGfzi0CCw9iiG_,0473
stJnpm6JOw0fmI2kqwoHswu8BMJ4msv5,1477966953.0,1478139753.0,104.0834872,30.6834598,178,3,0.1910112359550561,31,0.0070786532642466,vtLgmi1MKvcqrD2jtvlJoyt-JNv_hiCb,02BB
qqGuti9AGFcfgE1mAtoBtwn0GCxahqG-,1477966974.0,1478139774.0,104.0276432,30.6502342,333,3,0.5783132530120482,19,0.009241145434188,mpFhAo6GJz_ffwahqntAmrs8BKI9hdJ6,12AC
wfEssoaBJFatmA9dyusLovo5DIx5sqA8,1477966980.0,1478139780.0,104.0574894,30.6963703,2,3,1.0,1,0.0036499695852398,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,025E
ljNlqt7HDu1ojA-mzqkIjwu_KAycqoua,1477966993.0,1478139793.0,104.0492536,30.6731068,536,3,0.4531835205992509,17,0.0087673469175542,jfHjro2MMw1iqy5pqqgGiyp4CAz.isI9,10B4
ukFjzk3HBG5pkG-gqtoNiul6FIx0oeD2,1477966995.0,1478139795.0,104.0636804,30.7094602,7538,3,0.0731446876668446,2,0.0312550013905164,tnCpmi5JDv-rnz6mqqeFjzv-KLF6nku8,012D
tgyfot2Ozz.lfF0kywgFouk3JCGcgey_,1477967011.0,1478139811.0,104.0578686,30.673959,177,3,0.1931818181818181,1,0.007544068019774,vtLgmi1MKvcqrD2jtvlJoyt-JNv_hiCb,0D5C
nrzsxi-NzB2gdwamyonAuvo@DFH8prE6,1477967012.0,1478139812.0,104.1015117,30.6819257,3476,3,0.2327735958309206,2,0.012806817067742,rsyjnw2GGE1gjHcpBtlFlAqaNNC1fmz6,12D4
loAswn9ILB0sgA0onntEfqr_FBz3mmD0,1477967026.0,1478139826.0,104.0545484,30.6805229,2924,3,0.2522398345968297,2,0.0130754789444535,iqEhtvaGGz_lsBceCxeyirm2BCH9hrC_,0424
wmHszo9MzDaimw.lypnFini1CCG7imG4,1477967031.0,1478139831.0,104.0757688,30.668247,1018,3,0.1755424063116371,3,0.008765127315883,wmHszo9MzDaimw.lypnFini1CCG7imG4,0A05
kpKrtw_BFx5hlJ1prvfNlup@IAz.qrA_,1477967038.0,1478139838.0,104.038521,30.6592151,5433,3,0.1686390532544378,2,0.0150349898308038,ntGmmq5AHE_frFbkvkoNgor9KCy6lkH5,1382
opJjro5DzC8leDbfAttEtos2FMx4qhy0,1477967041.0,1478139841.0,104.0187103,30.8370621,8812,3,0.1348571428571428,2,0.0338770504753412,xqKmzv_NND.tfv3hxpjLjzv8zJEblsza,042D
xnyost0MzC4hdu0mvuhJtpl8zEI4rnBc,1477967048.0,1478139848.0,104.016815,30.5568439,17461,3,0.0779774245565537,2,0.0394635462465564,loIstxaLCJbgeG9mwxhFtpl.JNB-ojD4,09DC
srzolp2BzB.jdE2eupsAhAlbCJI3pdH5,1477967099.0,1478139899.0,104.0579156,30.6730409,13305,3,0.1020408163265306,2,0.0360848127322867,noNfyw0AzFbtmw1fultFiut8EEw5rnz2,089D
igAjxi5zzu5jhH2jpoqLnmi.DEv.mjDc,1477967125.0,1478139925.0,104.0745817,30.4872538,16060,3,0.0608946247337426,2,0.0397251313784221,riDtzt_BJF7tjzbnyvfMpts0Ozz9roy7,04DB
tjGozi0DEz7qeB-oukgDfqw5FLzbkqF4,1477967136.0,1478139936.0,104.0771958,30.6598648,2250,3,0.2167707404103479,2,0.0113719583799441,viyopq4EMzbopA6oplmJhom1HIJ0mmz5,0010
peEuzv_DJD-ogDbpnxnDoyl0NzD2hhH-,1477967137.0,1478139937.0,104.1111072,30.6698486,38,3,0.9473684210526316,17,0.017897360713074,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,0C30
joEqxt7NHu6erD.rCuiCkyu2DKH7noDc,1477967159.0,1478139959.0,104.1443369,30.6521853,18961,3,0.0791176158659454,2,0.040511100506658,loIstxaLCJbgeG9mwxhFtpl.JNB-ojD4,1222
rkDswraAOHbhlv_muqfDsvv6ONzckdD5,1477967167.0,1478139967.0,104.115246,30.6423229,1625,3,0.2772277227722772,2,0.0096947652502701,neBhuwbCMw_eqJ3euoqHtmv5GFEbjgz4,032F
rgChxn@MHBcrsD-iqwnKozn7HDE-rruc,1477967172.0,1478139972.0,104.096428,30.6808487,3245,3,0.2377708978328173,2,0.0123460698895764,rsyjnw2GGE1gjHcpBtlFlAqaNNC1fmz6,0BFB
nqEnrvbJIG5jlBbkrphFmlp7DGxcegFb,1477967193.0,1478139993.0,104.0192413,30.6854591,734,3,0.4207650273224044,1,0.0106858271009184,jfHjro2MMw1iqy5pqqgGiyp4CAz.isI9,12B0
ooJttkbOFu5ioC_gCifKtvl_DCzcoiG1,1477967196.0,1478139996.0,104.0374357,30.7198442,60,3,0.5666666666666667,23,0.0097800123815735,mpFhAo6GJz_ffwahqntAmrs8BKI9hdJ6,03BF
smGjpp6KHw8riu0lsreMiul4DECbqkC_,1477967202.0,1478140002.0,104.0741945,30.6926726,699,3,0.4441260744985673,1,0.0094296174185172,jfHjro2MMw1iqy5pqqgGiyp4CAz.isI9,00E1
miHivw@HAJ.oiv0gBtoLmuv0HzF6ghA1,1477967208.0,1478140008.0,104.0702595,30.6517581,4114,3,0.1861260381045432,2,0.0133911262827304,vtLgmi1MKvcqrD2jtvlJoyt-JNv_hiCb,0D1A
nqNjmq-zJG_nmBapBjgKsot4zCy5mmF9,1477967216.0,1478140016.0,104.110549,30.6564046,58,3,0.6551724137931034,26,0.0109534453729103,qfNilo4zBF3lex9qzstNhmmbIKu4ifE2,09B5
npMouk0OOx.jqEcenmhHfpo.BFH1qjC-,1477967221.0,1478140021.0,104.102899,30.6465576,6268,3,0.1376881203970541,2,0.0313379033334938,ofCpzt2AMx_ijG5cpqkCnww2FCEcnox4,0232
niIgxv0FHu5slGajwqnNfnn-DHA-sdxc,1477967237.0,1478140037.0,104.0167257,30.7698578,81,3,0.1025641025641025,1,0.0107604665336785,noNfyw0AzFbtmw1fultFiut8EEw5rnz2,0D6C
xoGqvt-GEGaeqxbrApnFpuq1MAE3jjD2,1477967255.0,1478140055.0,104.0452373,30.6553527,0,3,0.0,0,0.0,sfHkwvaHFA6jmH4eppoMqtj.FGH8rsu9,069D
xhzuzi_LJAbsiBbcrlpIlxq5FMAbhlJ6,1477967277.0,1478140077.0,104.1396123,30.6801288,3493,3,0.1543778801843318,2,0.0117361293468414,ikJfvr7CIFapnE.evvkNjuo1ECG0mgI6,0415
peCkrs5NOvbpgxchxvrHfzj7zMxaqhI6,1477967279.0,1478140079.0,103.9383005,30.7771442,15777,3,0.0748915539678489,2,0.0415570359709425,tnCpmi5JDv-rnz6mqqeFjzv-KLF6nku8,0D76
nkHitk1FMu2fkA9qwulGinx_LHB9rgG2,1477967281.0,1478140081.0,103.983427,30.6654472,973,3,0.0764462809917355,4,0.016952313019493,tnCpmi5JDv-rnz6mqqeFjzv-KLF6nku8,11D5
mpBksl5EIH9iqC8oyxoJqwm.zMF0toGa,1477967283.0,1478140083.0,103.9952433,30.7389608,9917,3,0.1061713357693869,2,0.0328153254984727,rpEfAt_AOC8qeFcqCorFttp-EADaiqva,03BA
vpIimr9IMH8liv_cxpqKhvp9JzH8hqy_,1477967283.0,1478140083.0,104.0800496,30.6545166,14,3,1.0,7,0.0038500210004193,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,1379
wsIsqvaAJy3osyapvvpDgrs7CEI6fkz-,1477967307.0,1478140107.0,104.0790089,30.6525224,1737,3,0.318287037037037,2,0.0108233170458381,kjGoop1CBA3oizbqCpmHspw9OFAbonJc,0AAF
qmKhtm-CCC_tpJ5inmqKkqv3COE8imG6,1477967318.0,1478140118.0,104.0526188,30.5605352,5726,3,0.1319761319761319,2,0.0289103418485844,xqKmzv_NND.tfv3hxpjLjzv8zJEblsza,1327
xjBpst2AMu3shC3lnigEmmu9MJuafdA3,1477967323.0,1478140123.0,104.0498714,30.6870249,36,3,0.5,15,0.0104721984826028,oeKpwu2MBwbgrA8cAmnBusx1CBE_hgE_,127F
usLhuibNNE.fkx3lCpnKuux8LID_rgF_,1477967349.0,1478140149.0,104.0955298,30.6610968,191,3,0.5052631578947369,29,0.0095151703687706,oeKpwu2MBwbgrA8cAmnBusx1CBE_hgE_,12D7
klDpok6HMu_khyckwvpDjlt_BMG7rhC7,1477967350.0,1478140150.0,104.0969195,30.7001145,5457,3,0.151012891344383,2,0.0137706065851842,vmJqvv@DOBcmky3qwxgDuAk4DJB7nkB6,04C2
otElus5Ozv.joz0fongChrl5GME-eiI0,1477967383.0,1478140183.0,104.0732976,30.6875088,883,3,0.1845102505694761,1,0.0087439440114851,vtLgmi1MKvcqrD2jtvlJoyt-JNv_hiCb,05F7
veAgrt5MKG5tov_kAxrFnmr3AzA2ldv0,1477967391.0,1478140191.0,104.0576284,30.7007715,0,3,0.0,0,0.0,sfHkwvaHFA6jmH4eppoMqtj.FGH8rsu9,0F93
ulCjpu6JAFbjgy_pnseIivl.Azu-hhv2,1477967395.0,1478140195.0,104.0442037,30.7172583,188,3,0.0851063829787234,28,0.0128489275007171,okznmibINFclqJ-gutnCfso4FBz_hpy1,0514
rgGmsi7FIG5lqAbeupnHhxu5JEB0kiA0,1477967442.0,1478140242.0,104.1167435,30.6573773,16,3,1.0,8,0.0036812125472351,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,131B
kgDuzv9FKI.frF.ftlfBhqjbAEJcteA5,1477967450.0,1478140250.0,104.0773673,30.6999163,117,3,0.6724137931034483,19,0.0090743832958814,mnCgzkbKMJcndH-oBleKqwx3HAz6krw0,00A0
rmypzs4JBF4thH6enniJlui6ILB0fnw8,1477967505.0,1478140305.0,104.1147577,30.7647902,54,3,0.4074074074074074,24,0.0068833232270898,tsGfmi4FFw9nou-oniiNimw9IKy6rlB_,0FE3
qhMpxxaMKGbfkE2jvipHsrs_ODI3glF-,1477967567.0,1478140367.0,104.1131447,30.6682514,120,3,0.3833333333333333,2,0.0066291715484112,tsGfmi4FFw9nou-oniiNimw9IKy6rlB_,03BC
rkAmul@Nzv5jnJaptvpAtuq7MFDafqu5,1477967581.0,1478140381.0,104.0658043,30.5689018,5709,3,0.1772374911909795,2,0.014923752780973,wmHszo9MzDaimw.lypnFini1CCG7imG4,0ECF
nlFrpwbzBF_gmAcgBotzqrs-LNJ7opv1,1477967607.0,1478140407.0,104.0497224,30.661686,3,3,2.0,2,0.011133262887597,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,0CA2
xjFsvn.CDB.fqE3dtinIhvu0zGC_ffE8,1477967617.0,1478140417.0,104.0957898,30.5469066,274,3,0.1176470588235294,24,0.0137802804854229,wtykAuaNGvanfD7mCxhAgvu8JEx-nsD6,0B35
qrJlmv0JEy2soy1mpsmLpwt7KEv2mlva,1477967679.0,1478140479.0,104.066073,30.6451322,2577,3,0.2359375,2,0.0124702367065694,rsyjnw2GGE1gjHcpBtlFlAqaNNC1fmz6,0EC1
qlGuzt0HND5rfI8owjiDmyi-zNIbrmH4,1477967706.0,1478140506.0,104.0451586,30.6999212,14,3,1.0,7,0.0035571533122232,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,1151
imDjwl2FHF2kmA8gvqeDlll8FLG3hoz6,1477967730.0,1478140530.0,104.1212068,30.7670038,1908,3,0.2133051742344245,1,0.0101669784976985,viyopq4EMzbopA6oplmJhom1HIJ0mmz5,0B91
unIiwu3BOC2tpw2gqlhJsvv5BLD.fkA8,1477967742.0,1478140542.0,104.105197,30.6360019,2271,3,0.2624113475177305,2,0.0126700162869529,tjIjys4NGy2rpC7hvufykpq-CNG6hkv5,0898
jpzinp2NMz1pdAadzokzlql3CBz3sdAc,1477967769.0,1478140569.0,104.1373027,30.6307133,6218,3,0.130462932988022,2,0.031134676911361,xqKmzv_NND.tfv3hxpjLjzv8zJEblsza,0062
ksFsms.FDu8omG2ruvgIttt_EAC8fez8,1477967778.0,1478140578.0,104.0861765,30.6640162,6860,3,0.1368698710433763,2,0.0314532651541532,xqKmzv_NND.tfv3hxpjLjzv8zJEblsza,09FD
jqyfmn-IDy8pou7qqwrFrqj8MAC8tlB_,1477967812.0,1478140612.0,104.0302601,30.6737789,969,3,0.0981210855949895,6,0.0188249692905182,kjAivj0BJJbqkDbdnweCtxtaNMuckqB8,0C6F
xiEstpazHD8ehy1lpslEtAq3MzGasgx1,1477967821.0,1478140621.0,104.057327,30.6151252,885,3,0.2779043280182232,9,0.0101762652754952,neBhuwbCMw_eqJ3euoqHtmv5GFEbjgz4,00FD
xsHhmm.IBHajfy2onjmGmoj2OBG6iiI2,1477967824.0,1478140624.0,104.0198958,30.6859851,104,3,0.75,28,0.0106134774306645,ujGinu8JFy5kry1invrJfxtaAAu1nmJ4,0F53
wqKovo3FJGaosCadrmeziwv5IOy5qlB2,1477967864.0,1478140664.0,104.0578686,30.673959,43,3,0.4285714285714285,16,0.0174139669641505,jfHjro2MMw1iqy5pqqgGiyp4CAz.isI9,1067
qjIrpk8DBA7lhB4mwjrApAi0KCx8npu6,1477967872.0,1478140672.0,104.0235791,30.6875485,1205,3,0.361344537815126,4,0.0098489665453364,lgIqwt6NBF1loDaerolHqpl5LMv8tkx3,05A5
wlIfqw@AHD8riH7gqmjCjzv0EMz3tkI0,1477967875.0,1478140675.0,104.0795758,30.6163231,6402,3,0.186222082415854,2,0.0154002023653075,vtLgmi1MKvcqrD2jtvlJoyt-JNv_hiCb,0670
peAjnu2MHC8slD7eooezfqq9CzI1siI-,1477967882.0,1478140682.0,104.074646,30.6175852,2726,3,0.1857037582903463,2,0.0116536329703313,vtLgmi1MKvcqrD2jtvlJoyt-JNv_hiCb,124A
jgzrsi.JJy8fgy4ktvgNsskbFED0sewb,1477967888.0,1478140688.0,104.0732238,30.6873519,8,3,1.0,4,0.0039124861359596,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,1273
njDkxk4BLH2kmDcrzvkJgwn6DOJ7flF1,1477967935.0,1478140735.0,104.0697948,30.6661485,412,3,0.1576354679802955,16,0.0072133578179241,ikJfvr7CIFapnE.evvkNjuo1ECG0mgI6,0F97
weGnzo0JJI0ogu7kAuqIslv_DEB4hmzb,1477967936.0,1478140736.0,103.9986556,30.6705084,455,3,0.3348017621145374,10,0.0070250454962581,llDjtrbODG3inE8gpieHsAq.NCA2jnu7,06A0
vtLgmi1MKvcqrD2jtvlJoyt-JNv_hiCb,1477967943.0,1478140743.0,104.0799464,30.6565407,3021,3,0.1906666666666666,2,0.0116805663441475,vtLgmi1MKvcqrD2jtvlJoyt-JNv_hiCb,0C77
wrJros0Ozy7lhH7jxttMqzj@KDJ4hkz1,1477967961.0,1478140761.0,104.0521196,30.7198406,34,3,0.4117647058823529,5,0.006373506039381,tsGfmi4FFw9nou-oniiNimw9IKy6rlB_,1193
unIssw2zGJbfeI7lColIjwt_NEBbkpFa,1477967961.0,1478140761.0,104.0465137,30.684558,3448,3,0.1971995332555426,2,0.0122735221311666,nlGqlx5MHI5omH6rzosKfsx0zFH5klw8,0482
xtGlor6OKJcmdv9eqinIqov2DDBbjiJ5,1477967972.0,1478140772.0,104.1076309,30.7002921,4546,3,0.1945059813912273,2,0.0145759555300983,vkItwn4LFH6klD8cpvlymor1LAubheH0,08CF
meArui4INy4tiC9oBthLfop5IHzbipAb,1477967992.0,1478140792.0,104.0543904,30.6651337,4553,3,0.1856763925729443,2,0.0139630781439583,vtLgmi1MKvcqrD2jtvlJoyt-JNv_hiCb,0692
pkLfxx9JIvaikA7lBntEglm7DGCbneD1,1477968013.0,1478140813.0,104.0374748,30.6919154,1215,3,0.3745874587458745,2,0.0096674912720305,lgIqwt6NBF1loDaerolHqpl5LMv8tkx3,0C62
vsDkmt@LOB8igG9jstsArswbECx3fsw7,1477968014.0,1478140814.0,104.1147577,30.7647902,42,3,0.4285714285714285,19,0.0062047869765332,jfHjro2MMw1iqy5pqqgGiyp4CAz.isI9,0808
vsyjlq.JDJ5tsFbjzwqIrxq.HFB9prA1,1477968018.0,1478140818.0,104.0188268,30.6883007,270,3,0.725925925925926,24,0.0086492634619827,ujGinu8JFy5kry1invrJfxtaAAu1nmJ4,0FFA
rtKuwx6LIJ5mpx2ntrtLhtj5HAI6ppJ-,1477968052.0,1478140852.0,104.075337,30.674073,2,3,1.0,1,0.0039499718695878,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,0C24
krHoro2MOA1qoEcjvkeHgpw6NCH7jmH3,1477968066.0,1478140866.0,104.1040394,30.6410523,73,3,0.2222222222222222,29,0.0094657489545133,ufBqym5Gzu.gdIclnjgJtArbFFJ9toB5,11C4
reErmo5DIz1gjw.lrnpLrvn2NJD3nlH6,1477968074.0,1478140874.0,104.0579156,30.6730409,255,3,0.1349206349206349,1,0.0170635333394303,xqKmzv_NND.tfv3hxpjLjzv8zJEblsza,0E8B
mjHlsq@HKxaonJ.eApfDkww4LDF1oqu8,1477968076.0,1478140876.0,104.0732976,30.6875088,18,3,1.0,9,0.0091722209213508,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,0801
shGfxu_FIvatgx8cwuiDjxo8IAB0riy0,1477968116.0,1478140916.0,104.0642907,30.7007169,64,3,0.46875,23,0.0058624973462428,vszutx3FCw8fjCcfuimLnAlbHHIbslB5,0E3B
qgAnoxaEGH5rhvcmxurJhuiaNHv.nsz6,1477968124.0,1478140924.0,104.0048938,30.6797444,7053,3,0.1464530892448512,2,0.0317209477747786,weIonk4OIu7riz_jswqzktj_LKJ0qiC-,133F
trNhyj3LCC5qlE4qvxlylxj4GJAatiu.,1477968132.0,1478140932.0,104.0889891,30.648911,56,3,0.2857142857142857,19,0.0085571456500994,ijGhrv_FKu9fpJ4eBwpDrxn.zMFbhkGa,026F
lsykuu3GMF_nkF9mCmoHpojbDCA7miA7,1477968144.0,1478140944.0,104.0543788,30.5786408,4095,3,0.2211302211302211,2,0.0131872268814379,ufBqym5Gzu.gdIclnjgJtArbFFJ9toB5,0106
nhzguq5Ezu2nrC-oCtoFtst@zJw5equ0,1477968180.0,1478140980.0,104.1098212,30.6498745,12417,3,0.1121919584954604,2,0.0393706028252717,jfIhpibzNv7hdE8juqnyoxtaEMA_gfC2,0D29
tqChxt1DGualdH.qykpGjxo5JMA4llC_,1477968185.0,1478140985.0,104.067158,30.767571,811,3,0.0701754385964912,6,0.0155824942815171,usyips4EOA.pqz2ipnsGlml9KEw8lrHc,0FDD
nlJipn4ILz2eqz5hooqMpmrazDy7omG3,1477968223.0,1478141023.0,104.0444649,30.6927926,16032,3,0.0793311541362836,2,0.0411706849430295,loIstxaLCJbgeG9mwxhFtpl.JNB-ojD4,070A
mjJozx-EMz7klu2rzqtLlyj_Mzu0jgwc,1477968248.0,1478141048.0,104.0602251,30.6837739,1579,3,0.3244274809160305,1,0.0096009466195499,kjGoop1CBA3oizbqCpmHspw9OFAbonJc,1280
ppHomn2GNF5jmGcmBvqIlvk0zJz6mlxc,1477968282.0,1478141082.0,104.0792757,30.653126,777,3,0.3720930232558139,5,0.0086465899615597,lgIqwt6NBF1loDaerolHqpl5LMv8tkx3,1380
moDgyp7ONGbnmGbczlsDfolbBFE5hqx3,1477968311.0,1478141111.0,104.0433268,30.6793226,378,3,0.1542553191489361,22,0.0071891481253914,ikJfvr7CIFapnE.evvkNjuo1ECG0mgI6,0951
vhKusn1KAE4mlD_isvgDrto@Jzx6shC.,1477968384.0,1478141184.0,104.048751,30.6513355,644,3,0.1661442006269592,6,0.0086341690277877,jfIrsn5EDF6srBcgpktDmnq2GIAasqJ1,07A7
lgHjvs4NIC3tnx_qylnBkoj.JIE2jmy0,1477968399.0,1478141199.0,104.0516904,30.6644148,92,3,0.5652173913043478,28,0.0104163014127508,mpFhAo6GJz_ffwahqntAmrs8BKI9hdJ6,0BA0
vtAjtk-HCz8ogw2eswmEhzl8LHv7gpC2,1477968415.0,1478141215.0,104.1070365,30.6451434,321,3,0.775,19,0.0090180748255453,wmNlot3zLBaopA7jBjgBnAt9MLI_rhEa,01E8
vfJnxt2ONG-qjH8mzjfJilx5OKy3kqIa,1477968431.0,1478141231.0,104.0385997,30.6889471,2671,3,0.2792452830188679,2,0.0119638698644871,nkBspj8OOF8rgC-juopCjwn3BLB3mkyc,0733
iqCkAm8MCD.ohH5hvxhLjrl2OEJ2lgu.,1477968468.0,1478141268.0,104.0694373,30.6578865,1052,3,0.0710172744721689,2,0.0182053161884158,tnCpmi5JDv-rnz6mqqeFjzv-KLF6nku8,06C6
toDunr5EHu8mpJ7dupnCgus-LIB7grG4,1477968469.0,1478141269.0,104.0144845,30.6933261,1880,3,0.2634408602150537,2,0.0103896290579057,tjIjys4NGy2rpC7hvufykpq-CNG6hkv5,0B5F
itAtnrbJFI6fmw.kwtgFptw2zDE7mlx5,1477968505.0,1478141305.0,104.1019833,30.7142235,4,3,1.0,2,0.0032499083317816,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,0C93
lgIqwt6NBF1loDaerolHqpl5LMv8tkx3,1477968507.0,1478141307.0,104.0608135,30.6588923,1110,3,0.3594890510948905,6,0.010183873284306,lgIqwt6NBF1loDaerolHqpl5LMv8tkx3,0092
irLltj9BDB-qgy3nnlnIhnj@IGJ-ppBa,1477968507.0,1478141307.0,104.0898589,30.6508894,3661,3,0.2159779614325069,2,0.01300125773584,viyopq4EMzbopA6oplmJhom1HIJ0mmz5,07C2
vnyjsk9OBy3qfAcournGqpn8CNvbemx3,1477968510.0,1478141310.0,104.0579156,30.6730409,89,3,0.5909090909090909,27,0.0099404531876357,mpFhAo6GJz_ffwahqntAmrs8BKI9hdJ6,0559
ioGlos9ABEcopG5poqeEkqn8OzHarmwb,1477968523.0,1478141323.0,104.1068114,30.6685863,10,3,1.0,5,0.0131499953567981,xfEfss3HEE6nkz7rsrsMpsp8AJz7nkD6,0AFB
knAsxj@JMx1pgycixsnHnli_DHyaerz5,1477968527.0,1478141327.0,104.1082922,30.6640049,2094,3,0.2657004830917874,3,0.0121005247733996,tjIjys4NGy2rpC7hvufykpq-CNG6hkv5,0293
reGstp.FME9kpGcfvjrGmtj3GJA_qiD_,1477968555.0,1478141355.0,104.0791972,30.6629322,2862,3,0.2233967582804792,2,0.0133786869029027,ufBqym5Gzu.gdIclnjgJtArbFFJ9toB5,0702
qhMsrt.COzaioI_nrvmLunq.KIH9qhC3,1477968564.0,1478141364.0,104.0516904,30.6644148,767,3,0.0369393139841688,6,0.0166469484305366,sfHkwvaHFA6jmH4eppoMqtj.FGH8rsu9,09CF
lfJlyk5LOF-mkz4cukhyfnpaMAA-ldv_,1477968569.0,1478141369.0,104.143979,30.7939518,19637,3,0.0640986132511556,2,0.0409407362308871,usyips4EOA.pqz2ipnsGlml9KEw8lrHc,0D45
ueKruv0LCEapkD3gyngGowo9JGw3tnu_,1477968569.0,1478141369.0,104.1133549,30.648136,64,3,0.3125,20,0.0076437463576439,qqNsAq5AJx.qox8rujiHjxn4OLz0mix5,10BA
vmJqvv@DOBcmky3qwxgDuAk4DJB7nkB6,1477968573.0,1478141373.0,104.0712822,30.6550718,3138,3,0.1496467565831727,2,0.0244298888402447,vmJqvv@DOBcmky3qwxgDuAk4DJB7nkB6,047B
vpIfni8GBD9teI4iowpGsqs6LLu4ffG7,1477968624.0,1478141424.0,104.1129807,30.7467933,7632,3,0.1414994720168954,2,0.030303355140428,ofCpzt2AMx_ijG5cpqkCnww2FCEcnox4,0CC8
wtMttlaMACajgwcqvssCook-EAC8pfy5,1477968649.0,1478141449.0,104.1010532,30.6715261,48,3,0.4166666666666667,17,0.0093604030553251,jfHjro2MMw1iqy5pqqgGiyp4CAz.isI9,0260
xtGhvvbKFB3eov4qrvlInzw1MJE8oky4,1477968703.0,1478141503.0,104.0546776,30.6931254,1094,3,0.3074074074074074,6,0.0097322681241105,qqNsAq5AJx.qox8rujiHjxn4OLz0mix5,0DFE
